nodes,NR,NW,clients,read_s,write_s
8,8,8,6,0.12,0.15
8,8,8,7,0.12,0.14
8,8,8,8,0.12,0.15
8,8,8,9,0.13,0.15
8,8,8,10,0.13,0.16
9,1,9,1,0.09,0.13
9,1,9,2,0.09,0.13
9,1,9,3,0.09,0.13
9,1,9,4,0.09,0.14
9,1,9,5,0.1,0.14
9,1,9,6,0.1,0.15
9,1,9,7,0.1,0.15
9,1,9,8,0.1,0.16
9,1,9,9,0.1,0.16
9,1,9,10,0.1,0.16
9,2,8,1,0.09,0.13
9,2,8,2,0.09,0.13
9,2,8,3,0.09,0.13
9,2,8,4,0.1,0.13
9,2,8,5,0.1,0.13
9,2,8,6,0.1,0.14
9,2,8,7,0.1,0.14
9,2,8,8,0.1,0.15
9,2,8,9,0.11,0.15
9,2,8,10,0.11,0.15
9,2,9,1,0.09,0.14
9,2,9,2,0.1,0.13
9,2,9,3,0.1,0.14
9,2,9,4,0.1,0.14
9,2,9,5,0.1,0.15
9,2,9,6,0.1,0.15
9,2,9,7,0.1,0.15
9,2,9,8,0.1,0.16
9,2,9,9,0.1,0.16
9,2,9,10,0.1,0.16
9,3,7,1,0.09,0.13
9,3,7,2,0.09,0.12
9,3,7,3,0.1,0.13
9,3,7,4,0.1,0.13
9,3,7,5,0.1,0.13
9,3,7,6,0.1,0.14
9,3,7,7,0.1,0.14
9,3,7,8,0.11,0.14
9,3,7,9,0.11,0.14
9,3,7,10,0.11,0.16
9,3,8,1,0.09,0.13
9,3,8,2,0.09,0.12
9,3,8,3,0.1,0.13
9,3,8,4,0.1,0.14
9,3,8,5,0.1,0.14
9,3,8,6,0.11,0.14
9,3,8,7,0.1,0.14
9,3,8,8,0.11,0.15
9,3,8,9,0.11,0.15
9,3,8,10,0.11,0.15
9,3,9,1,0.09,0.13
9,3,9,2,0.09,0.13
9,3,9,3,0.1,0.13
9,3,9,4,0.1,0.14
9,3,9,5,0.1,0.14
9,3,9,6,0.1,0.15
9,3,9,7,0.11,0.15
9,3,9,8,0.11,0.16
9,3,9,9,0.11,0.16
9,3,9,10,0.11,0.2
9,4,6,1,0.1,0.12
9,4,6,2,0.1,0.12
9,4,6,3,0.1,0.12
9,4,6,4,0.1,0.12
9,4,6,5,0.1,0.13
9,4,6,6,0.11,0.13
9,4,6,7,0.11,0.13
9,4,6,8,0.11,0.13
9,4,6,9,0.11,0.14
9,4,6,10,0.11,0.14
9,4,7,1,0.09,0.12
9,4,7,2,0.1,0.12
9,4,7,3,0.1,0.12
9,4,7,4,0.1,0.13
9,4,7,5,0.11,0.13
9,4,7,6,0.1,0.13
9,4,7,7,0.11,0.14
9,4,7,8,0.11,0.14
9,4,7,9,0.11,0.15
9,4,7,10,0.11,0.14
9,4,8,1,0.09,0.13
9,4,8,2,0.1,0.13
9,4,8,3,0.1,0.14
9,4,8,4,0.1,0.15
9,4,8,5,0.1,0.13
9,4,8,6,0.1,0.14
9,4,8,7,0.11,0.14
9,4,8,8,0.1,0.14
9,4,8,9,0.11,0.15
9,4,8,10,0.11,0.15
9,4,9,1,0.09,0.13
9,4,9,2,0.1,0.13
9,4,9,3,0.1,0.14
9,4,9,4,0.1,0.15
9,4,9,5,0.1,0.15
9,4,9,6,0.11,0.15
9,4,9,7,0.11,0.16
9,4,9,8,0.11,0.16
9,4,9,9,0.11,0.16
9,4,9,10,0.12,0.17
9,5,5,1,0.09,0.12
9,5,5,2,0.1,0.12
9,5,5,3,0.1,0.11
9,5,5,4,0.1,0.11
9,5,5,5,0.11,0.12
9,5,5,6,0.11,0.12
9,5,5,7,0.11,0.12
9,5,5,8,0.11,0.12
9,5,5,9,0.11,0.13
9,5,5,10,0.12,0.13
9,5,6,1,0.09,0.12
9,5,6,2,0.1,0.12
9,5,6,3,0.1,0.12
9,5,6,4,0.1,0.13
9,5,6,5,0.11,0.13
9,5,6,6,0.11,0.13
9,5,6,7,0.11,0.13
9,5,6,8,0.11,0.13
9,5,6,9,0.11,0.13
9,5,6,10,0.11,0.14
9,5,7,1,0.09,0.12
9,5,7,2,0.1,0.13
9,5,7,3,0.1,0.13
9,5,7,4,0.1,0.13
9,5,7,5,0.11,0.14
9,5,7,6,0.11,0.13
9,5,7,7,0.11,0.14
9,5,7,8,0.11,0.14
9,5,7,9,0.11,0.14
9,5,7,10,0.12,0.14
9,5,8,1,0.09,0.13
9,5,8,2,0.1,0.13
9,5,8,3,0.09,0.13
9,5,8,4,0.1,0.17
9,5,8,5,0.11,0.17
9,5,8,6,0.11,0.14
9,5,8,7,0.11,0.14
9,5,8,8,0.11,0.15
9,5,8,9,0.12,0.15
9,5,8,10,0.12,0.15
9,5,9,1,0.09,0.13
9,5,9,2,0.1,0.13
9,5,9,3,0.1,0.14
9,5,9,4,0.1,0.14
9,5,9,5,0.11,0.15
9,5,9,6,0.11,0.15
9,5,9,7,0.11,0.15
9,5,9,8,0.11,0.16
9,5,9,9,0.12,0.15
9,5,9,10,0.12,0.16
9,6,5,1,0.1,0.11
9,6,5,2,0.1,0.11
9,6,5,3,0.1,0.11
9,6,5,4,0.11,0.12
9,6,5,5,0.11,0.12
9,6,5,6,0.11,0.13
9,6,5,7,0.12,0.13
9,6,5,8,0.11,0.13
9,6,5,9,0.12,0.13
9,6,5,10,0.12,0.13
9,6,6,1,0.1,0.12
9,6,6,2,0.1,0.12
9,6,6,3,0.11,0.12
9,6,6,4,0.1,0.12
9,6,6,5,0.11,0.13
9,6,6,6,0.11,0.13
9,6,6,7,0.11,0.13
9,6,6,8,0.11,0.14
9,6,6,9,0.11,0.13
9,6,6,10,0.13,0.13
9,6,7,1,0.09,0.12
9,6,7,2,0.1,0.12
9,6,7,3,0.1,0.12
9,6,7,4,0.1,0.13
9,6,7,5,0.11,0.13
9,6,7,6,0.11,0.14
9,6,7,7,0.12,0.14
9,6,7,8,0.12,0.15
9,6,7,9,0.12,0.14
9,6,7,10,0.12,0.14
9,6,8,1,0.09,0.13
9,6,8,2,0.09,0.12
9,6,8,3,0.1,0.13
9,6,8,4,0.1,0.14
9,6,8,5,0.11,0.14
9,6,8,6,0.11,0.14
9,6,8,7,0.11,0.15
9,6,8,8,0.11,0.14
9,6,8,9,0.12,0.15
9,6,8,10,0.12,0.15
9,6,9,1,0.09,0.13
9,6,9,2,0.09,0.13
9,6,9,3,0.1,0.13
9,6,9,4,0.1,0.14
9,6,9,5,0.11,0.14
9,6,9,6,0.11,0.15
9,6,9,7,0.12,0.16
9,6,9,8,0.11,0.19
9,6,9,9,0.12,0.16
9,6,9,10,0.12,0.16
9,7,5,1,0.09,0.12
9,7,5,2,0.1,0.11
9,7,5,3,0.1,0.12
9,7,5,4,0.11,0.12
9,7,5,5,0.11,0.13
9,7,5,6,0.12,0.12
9,7,5,7,0.11,0.13
9,7,5,8,0.12,0.13
9,7,5,9,0.12,0.13
9,7,5,10,0.12,0.13
9,7,6,1,0.09,0.12
9,7,6,2,0.1,0.12
9,7,6,3,0.1,0.12
9,7,6,4,0.11,0.13
9,7,6,5,0.11,0.13
9,7,6,6,0.12,0.13
9,7,6,7,0.12,0.13
9,7,6,8,0.12,0.14
9,7,6,9,0.12,0.14
9,7,6,10,0.13,0.14
9,7,7,1,0.09,0.12
9,7,7,2,0.1,0.12
9,7,7,3,0.1,0.12
9,7,7,4,0.11,0.13
9,7,7,5,0.11,0.13
9,7,7,6,0.11,0.13
9,7,7,7,0.12,0.14
9,7,7,8,0.12,0.14
9,7,7,9,0.13,0.14
9,7,7,10,0.12,0.14
9,7,8,1,0.09,0.13
9,7,8,2,0.1,0.13
9,7,8,3,0.1,0.12
9,7,8,4,0.1,0.13
9,7,8,5,0.11,0.14
9,7,8,6,0.11,0.14
9,7,8,7,0.12,0.14
9,7,8,8,0.12,0.15
9,7,8,9,0.12,0.15
9,7,8,10,0.12,0.15
9,7,9,1,0.09,0.13
9,7,9,2,0.1,0.13
9,7,9,3,0.1,0.13
9,7,9,4,0.11,0.14
9,7,9,5,0.11,0.14
9,7,9,6,0.11,0.15
9,7,9,7,0.12,0.15
9,7,9,8,0.12,0.15
9,7,9,9,0.12,0.16
9,7,9,10,0.12,0.15
9,8,5,1,0.1,0.11
9,8,5,2,0.1,0.11
9,8,5,3,0.11,0.12
9,8,5,4,0.11,0.12
9,8,5,5,0.11,0.12
9,8,5,6,0.11,0.12
9,8,5,7,0.12,0.12
9,8,5,8,0.12,0.13
9,8,5,9,0.13,0.13
9,8,5,10,0.12,0.15
9,8,6,1,0.1,0.12
9,8,6,2,0.11,0.11
9,8,6,3,0.11,0.11
9,8,6,4,0.11,0.13
9,8,6,5,0.11,0.13
9,8,6,6,0.11,0.13
9,8,6,7,0.12,0.14
9,8,6,8,0.12,0.13
9,8,6,9,0.13,0.14
9,8,6,10,0.13,0.14
9,8,7,1,0.09,0.12
9,8,7,2,0.1,0.12
9,8,7,3,0.1,0.12
9,8,7,4,0.11,0.13
9,8,7,5,0.11,0.13
9,8,7,6,0.12,0.13
9,8,7,7,0.12,0.14
9,8,7,8,0.12,0.14
9,8,7,9,0.13,0.14
9,8,7,10,0.12,0.14
9,8,8,1,0.1,0.13
9,8,8,2,0.1,0.13
9,8,8,3,0.1,0.13
9,8,8,4,0.11,0.13
9,8,8,5,0.11,0.14
9,8,8,6,0.11,0.14
9,8,8,7,0.12,0.15
9,8,8,8,0.12,0.15
9,8,8,9,0.12,0.14
9,8,8,10,0.13,0.15
9,8,9,1,0.09,0.13
9,8,9,2,0.1,0.13
9,8,9,3,0.1,0.14
9,8,9,4,0.11,0.14
9,8,9,5,0.11,0.14
9,8,9,6,0.12,0.15
9,8,9,7,0.12,0.15
9,8,9,8,0.12,0.15
9,8,9,9,0.12,0.15
9,8,9,10,0.12,0.16
9,9,5,1,0.09,0.11
9,9,5,2,0.1,0.12
9,9,5,3,0.1,0.11
9,9,5,4,0.11,0.12
9,9,5,5,0.12,0.12
9,9,5,6,0.12,0.12
9,9,5,7,0.11,0.12
9,9,5,8,0.13,0.13
9,9,5,9,0.13,0.14
9,9,5,10,0.13,0.13
9,9,6,1,0.09,0.12
9,9,6,2,0.1,0.12
9,9,6,3,0.11,0.11
9,9,6,4,0.1,0.12
9,9,6,5,0.11,0.13
9,9,6,6,0.12,0.13
9,9,6,7,0.13,0.13
9,9,6,8,0.13,0.14
9,9,6,9,0.13,0.14
9,9,6,10,0.13,0.14
9,9,7,1,0.09,0.12
9,9,7,2,0.1,0.13
9,9,7,3,0.11,0.13
9,9,7,4,0.11,0.14
9,9,7,5,0.11,0.14
9,9,7,6,0.12,0.14
9,9,7,7,0.12,0.13
9,9,7,8,0.12,0.14
9,9,7,9,0.12,0.14
9,9,7,10,0.13,0.13
9,9,8,1,0.1,0.13
9,9,8,2,0.11,0.13
9,9,8,3,0.1,0.13
9,9,8,4,0.11,0.13
9,9,8,5,0.12,0.14
9,9,8,6,0.11,0.14
9,9,8,7,0.13,0.14
9,9,8,8,0.12,0.15
9,9,8,9,0.12,0.15
9,9,8,10,0.13,0.15
9,9,9,1,0.1,0.13
9,9,9,2,0.1,0.13
9,9,9,3,0.11,0.14
9,9,9,4,0.11,0.14
9,9,9,5,0.11,0.14
9,9,9,6,0.11,0.15
9,9,9,7,0.12,0.15
9,9,9,8,0.12,0.16
9,9,9,9,0.12,0.15
9,9,9,10,0.13,0.16
10,1,10,1,0.09,0.13
10,1,10,2,0.09,0.14
10,1,10,3,0.09,0.14
10,1,10,4,0.1,0.14
10,1,10,5,0.1,0.14
10,1,10,6,0.1,0.15
10,1,10,7,0.1,0.16
10,1,10,8,0.1,0.17
10,1,10,9,0.1,0.16
10,1,10,10,0.1,0.17
10,2,9,1,0.09,0.14
10,2,9,2,0.09,0.14
10,2,9,3,0.1,0.13
10,2,9,4,0.1,0.15
10,2,9,5,0.1,0.14
10,2,9,6,0.1,0.14
10,2,9,7,0.1,0.16
10,2,9,8,0.1,0.15
10,2,9,9,0.11,0.16
10,2,9,10,0.11,0.16
10,2,10,1,0.09,0.13
10,2,10,2,0.09,0.13
10,2,10,3,0.1,0.14
10,2,10,4,0.1,0.14
10,2,10,5,0.1,0.15
10,2,10,6,0.1,0.16
10,2,10,7,0.1,0.16
10,2,10,8,0.1,0.16
10,2,10,9,0.11,0.16
10,2,10,10,0.1,0.17
10,3,8,1,0.09,0.13
10,3,8,2,0.1,0.13
10,3,8,3,0.1,0.13
10,3,8,4,0.1,0.13
10,3,8,5,0.11,0.14
10,3,8,6,0.1,0.15
10,3,8,7,0.1,0.14
10,3,8,8,0.11,0.15
10,3,8,9,0.11,0.16
10,3,8,10,0.11,0.15
10,3,9,1,0.09,0.13
10,3,9,2,0.09,0.13
10,3,9,3,0.1,0.13
10,3,9,4,0.1,0.14
10,3,9,5,0.1,0.15
10,3,9,6,0.1,0.15
10,3,9,7,0.11,0.15
10,3,9,8,0.11,0.16
10,3,9,9,0.11,0.17
10,3,9,10,0.11,0.16
10,3,10,1,0.09,0.13
10,3,10,2,0.1,0.14
10,3,10,3,0.1,0.14
10,3,10,4,0.1,0.15
10,3,10,5,0.1,0.15
10,3,10,6,0.1,0.16
10,3,10,7,0.11,0.16
10,3,10,8,0.11,0.16
10,3,10,9,0.1,0.16
10,3,10,10,0.11,0.17
10,4,7,1,0.09,0.12
10,4,7,2,0.1,0.12
10,4,7,3,0.1,0.13
10,4,7,4,0.1,0.13
10,4,7,5,0.1,0.13
10,4,7,6,0.11,0.14
10,4,7,7,0.11,0.14
10,4,7,8,0.11,0.14
10,4,7,9,0.11,0.15
10,4,7,10,0.11,0.14
10,4,8,1,0.09,0.13
10,4,8,2,0.1,0.13
10,4,8,3,0.1,0.13
10,4,8,4,0.1,0.14
10,4,8,5,0.1,0.15
10,4,8,6,0.11,0.14
10,4,8,7,0.11,0.15
10,4,8,8,0.1,0.15
10,4,8,9,0.11,0.15
10,4,8,10,0.11,0.18
10,4,9,1,0.09,0.13
10,4,9,2,0.1,0.14
10,4,9,3,0.1,0.14
10,4,9,4,0.1,0.14
10,4,9,5,0.1,0.15
10,4,9,6,0.11,0.15
10,4,9,7,0.11,0.16
10,4,9,8,0.11,0.16
10,4,9,9,0.11,0.16
10,4,9,10,0.11,0.16
10,4,10,1,0.09,0.14
10,4,10,2,0.1,0.13
10,4,10,3,0.12,0.14
10,4,10,4,0.1,0.19
10,4,10,5,0.11,0.19
10,4,10,6,0.11,0.15
10,4,10,7,0.11,0.2
10,4,10,8,0.11,0.21
10,4,10,9,0.12,0.21
10,4,10,10,0.11,0.21
10,5,6,1,0.09,0.12
10,5,6,2,0.1,0.12
10,5,6,3,0.1,0.12
10,5,6,4,0.11,0.13
10,5,6,5,0.11,0.15
10,5,6,6,0.11,0.16
10,5,6,7,0.12,0.12
10,5,6,8,0.11,0.16
10,5,6,9,0.12,0.14
10,5,6,10,0.12,0.17
10,5,7,1,0.1,0.12
10,5,7,2,0.1,0.13
10,5,7,3,0.11,0.13
10,5,7,4,0.1,0.15
10,5,7,5,0.13,0.16
10,5,7,6,0.12,0.17
10,5,7,7,0.12,0.2
10,5,7,8,0.11,0.15
10,5,7,9,0.13,0.2
10,5,7,10,0.12,0.15
10,5,8,1,0.09,0.13
10,5,8,2,0.1,0.13
10,5,8,3,0.1,0.13
10,5,8,4,0.1,0.13
10,5,8,5,0.1,0.14
10,5,8,6,0.11,0.14
10,5,8,7,0.11,0.15
10,5,8,8,0.12,0.14
10,5,8,9,0.12,0.15
10,5,8,10,0.12,0.15
10,5,9,1,0.09,0.13
10,5,9,2,0.1,0.13
10,5,9,3,0.1,0.13
10,5,9,4,0.1,0.13
10,5,9,5,0.11,0.14
10,5,9,6,0.11,0.15
10,5,9,7,0.11,0.15
10,5,9,8,0.11,0.16
10,5,9,9,0.12,0.16
10,5,9,10,0.12,0.17
10,5,10,1,0.09,0.13
10,5,10,2,0.1,0.13
10,5,10,3,0.1,0.14
10,5,10,4,0.1,0.14
10,5,10,5,0.1,0.14
10,5,10,6,0.11,0.15
10,5,10,7,0.11,0.15
10,5,10,8,0.11,0.16
10,5,10,9,0.11,0.16
10,5,10,10,0.12,0.17
10,6,6,1,0.1,0.11
10,6,6,2,0.1,0.12
10,6,6,3,0.1,0.11
10,6,6,4,0.1,0.12
10,6,6,5,0.11,0.12
10,6,6,6,0.11,0.13
10,6,6,7,0.11,0.13
10,6,6,8,0.12,0.13
10,6,6,9,0.12,0.14
10,6,6,10,0.12,0.14
10,6,7,1,0.09,0.12
10,6,7,2,0.09,0.12
10,6,7,3,0.1,0.12
10,6,7,4,0.1,0.13
10,6,7,5,0.11,0.13
10,6,7,6,0.11,0.13
10,6,7,7,0.11,0.13
10,6,7,8,0.12,0.14
10,6,7,9,0.12,0.14
10,6,7,10,0.12,0.14
10,6,8,1,0.09,0.13
10,6,8,2,0.1,0.13
10,6,8,3,0.1,0.13
10,6,8,4,0.1,0.14
10,6,8,5,0.11,0.14
10,6,8,6,0.11,0.14
10,6,8,7,0.11,0.14
10,6,8,8,0.12,0.14
10,6,8,9,0.12,0.14
10,6,8,10,0.12,0.15
10,6,9,1,0.09,0.12
10,6,9,2,0.1,0.13
10,6,9,3,0.1,0.13
10,6,9,4,0.11,0.14
10,6,9,5,0.11,0.15
10,6,9,6,0.11,0.15
10,6,9,7,0.11,0.15
10,6,9,8,0.12,0.16
10,6,9,9,0.11,0.15
10,6,9,10,0.12,0.16
10,6,10,1,0.09,0.13
10,6,10,2,0.1,0.14
10,6,10,3,0.1,0.14
10,6,10,4,0.1,0.14
10,6,10,5,0.11,0.15
10,6,10,6,0.11,0.16
10,6,10,7,0.11,0.16
10,6,10,8,0.12,0.16
10,6,10,9,0.12,0.15
10,6,10,10,0.12,0.16
10,7,6,1,0.1,0.12
10,7,6,2,0.1,0.12
10,7,6,3,0.11,0.13
10,7,6,4,0.11,0.13
10,7,6,5,0.11,0.13
10,7,6,6,0.12,0.13
10,7,6,7,0.12,0.13
10,7,6,8,0.12,0.13
10,7,6,9,0.13,0.13
10,7,6,10,0.12,0.14
10,7,7,1,0.09,0.12
10,7,7,2,0.1,0.13
10,7,7,3,0.1,0.12
10,7,7,4,0.11,0.12
10,7,7,5,0.11,0.13
10,7,7,6,0.11,0.14
10,7,7,7,0.12,0.14
10,7,7,8,0.12,0.14
10,7,7,9,0.12,0.14
10,7,7,10,0.12,0.15
10,7,8,1,0.1,0.12
10,7,8,2,0.1,0.12
10,7,8,3,0.11,0.13
10,7,8,4,0.11,0.14
10,7,8,5,0.11,0.14
10,7,8,6,0.11,0.14
10,7,8,7,0.12,0.14
10,7,8,8,0.12,0.14
10,7,8,9,0.12,0.15
10,7,8,10,0.12,0.15
10,7,9,1,0.09,0.13
10,7,9,2,0.1,0.13
10,7,9,3,0.1,0.13
10,7,9,4,0.11,0.13
10,7,9,5,0.11,0.14
10,7,9,6,0.11,0.15
10,7,9,7,0.12,0.15
10,7,9,8,0.12,0.15
10,7,9,9,0.12,0.16
10,7,9,10,0.13,0.16
10,7,10,1,0.1,0.14
10,7,10,2,0.1,0.14
10,7,10,3,0.1,0.14
10,7,10,4,0.11,0.14
10,7,10,5,0.11,0.15
10,7,10,6,0.11,0.15
10,7,10,7,0.11,0.16
10,7,10,8,0.11,0.16
10,7,10,9,0.12,0.17
10,7,10,10,0.12,0.17
10,8,6,1,0.09,0.12
10,8,6,2,0.11,0.12
10,8,6,3,0.1,0.12
10,8,6,4,0.12,0.12
10,8,6,5,0.11,0.17
10,8,6,6,0.12,0.13
10,8,6,7,0.11,0.14
10,8,6,8,0.12,0.17
10,8,6,9,0.13,0.18
10,8,6,10,0.13,0.16
10,8,7,1,0.1,0.12
10,8,7,2,0.1,0.12
10,8,7,3,0.11,0.12
10,8,7,4,0.11,0.16
10,8,7,5,0.12,0.13
10,8,7,6,0.11,0.19
10,8,7,7,0.13,0.17
10,8,7,8,0.12,0.14
10,8,7,9,0.13,0.15
10,8,7,10,0.13,0.22
10,8,8,1,0.1,0.12
10,8,8,2,0.1,0.12
10,8,8,3,0.12,0.16
10,8,8,4,0.12,0.16
10,8,8,5,0.11,0.13
10,8,8,6,0.11,0.14
10,8,8,7,0.12,0.17
10,8,8,8,0.12,0.15
10,8,8,9,0.13,0.18
10,8,8,10,0.13,0.18
10,8,9,1,0.09,0.12
10,8,9,2,0.1,0.13
10,8,9,3,0.11,0.13
10,8,9,4,0.11,0.14
10,8,9,5,0.11,0.17
10,8,9,6,0.12,0.15
10,8,9,7,0.12,0.17
10,8,9,8,0.12,0.16
10,8,9,9,0.12,0.17
10,8,9,10,0.13,0.16
10,8,10,1,0.09,0.13
10,8,10,2,0.1,0.14
10,8,10,3,0.11,0.17
10,8,10,4,0.11,0.14
10,8,10,5,0.11,0.15
10,8,10,6,0.11,0.19
10,8,10,7,0.12,0.2
10,8,10,8,0.13,0.2
10,8,10,9,0.12,0.16
10,8,10,10,0.13,0.17
10,9,6,1,0.1,0.12
10,9,6,2,0.1,0.12
10,9,6,3,0.11,0.12
10,9,6,4,0.12,0.14
10,9,6,5,0.12,0.13
10,9,6,6,0.12,0.16
10,9,6,7,0.12,0.14
10,9,6,8,0.12,0.13
10,9,6,9,0.13,0.14
10,9,6,10,0.14,0.15
10,9,7,1,0.09,0.12
10,9,7,2,0.1,0.13
10,9,7,3,0.1,0.13
10,9,7,4,0.11,0.13
10,9,7,5,0.12,0.13
10,9,7,6,0.13,0.14
10,9,7,7,0.12,0.14
10,9,7,8,0.13,0.15
10,9,7,9,0.13,0.15
10,9,7,10,0.13,0.14
10,9,8,1,0.09,0.12
10,9,8,2,0.1,0.13
10,9,8,3,0.1,0.13
10,9,8,4,0.11,0.14
10,9,8,5,0.12,0.14
10,9,8,6,0.12,0.15
10,9,8,7,0.12,0.14
10,9,8,8,0.12,0.14
10,9,8,9,0.12,0.15
10,9,8,10,0.13,0.15
10,9,9,1,0.1,0.13
10,9,9,2,0.1,0.14
10,9,9,3,0.11,0.14
10,9,9,4,0.11,0.14
10,9,9,5,0.12,0.14
10,9,9,6,0.12,0.14
10,9,9,7,0.12,0.15
10,9,9,8,0.13,0.16
10,9,9,9,0.13,0.15
10,9,9,10,0.14,0.16
10,9,10,1,0.1,0.13
10,9,10,2,0.1,0.14
10,9,10,3,0.11,0.14
10,9,10,4,0.11,0.14
10,9,10,5,0.12,0.15
10,9,10,6,0.11,0.15
10,9,10,7,0.12,0.16
10,9,10,8,0.12,0.17
10,9,10,9,0.13,0.16
10,9,10,10,0.13,0.16
10,10,6,1,0.1,0.12
10,10,6,2,0.1,0.12
10,10,6,3,0.11,0.14
10,10,6,4,0.11,0.15
10,10,6,5,0.11,0.15
10,10,6,6,0.12,0.15
10,10,6,7,0.12,0.15
10,10,6,8,0.13,0.16
10,10,6,9,0.14,0.18
10,10,6,10,0.14,0.16
10,10,7,1,0.1,0.12
10,10,7,2,0.1,0.12
10,10,7,3,0.12,0.13
10,10,7,4,0.11,0.16
10,10,7,5,0.12,0.17
10,10,7,6,0.12,0.14
10,10,7,7,0.13,0.14
10,10,7,8,0.13,0.14
10,10,7,9,0.13,0.14
10,10,7,10,0.13,0.14
10,10,8,1,0.09,0.12
10,10,8,2,0.1,0.13
10,10,8,3,0.11,0.13
10,10,8,4,0.11,0.13
10,10,8,5,0.11,0.14
10,10,8,6,0.12,0.15
10,10,8,7,0.12,0.15
10,10,8,8,0.13,0.14
10,10,8,9,0.13,0.15
10,10,8,10,0.13,0.15
10,10,9,1,0.1,0.13
10,10,9,2,0.1,0.13
10,10,9,3,0.11,0.14
10,10,9,4,0.11,0.14
10,10,9,5,0.12,0.15
10,10,9,6,0.12,0.14
10,10,9,7,0.12,0.15
10,10,9,8,0.12,0.15
10,10,9,9,0.13,0.15
10,10,9,10,0.14,0.16
10,10,10,1,0.1,0.14
10,10,10,2,0.1,0.13
10,10,10,3,0.11,0.14
10,10,10,4,0.11,0.14
10,10,10,5,0.12,0.15
10,10,10,6,0.12,0.16
10,10,10,7,0.12,0.16
10,10,10,8,0.13,0.16
10,10,10,9,0.13,0.16
10,10,10,10,0.14,0.16
11,1,11,1,0.09,0.14
11,1,11,2,0.09,0.14
11,1,11,3,0.09,0.15
11,1,11,4,0.1,0.15
11,1,11,5,0.1,0.15
11,1,11,6,0.1,0.16
11,1,11,7,0.1,0.16
11,1,11,8,0.1,0.16
11,1,11,9,0.1,0.16
11,1,11,10,0.1,0.17
11,2,10,1,0.09,0.13
11,2,10,2,0.09,0.13
11,2,10,3,0.09,0.16
11,2,10,4,0.1,0.14
11,2,10,5,0.1,0.15
11,2,10,6,0.1,0.15
11,2,10,7,0.1,0.16
11,2,10,8,0.1,0.16
11,2,10,9,0.11,0.17
11,2,10,10,0.11,0.17
11,2,11,1,0.09,0.13
11,2,11,2,0.09,0.14
11,2,11,3,0.1,0.15
11,2,11,4,0.1,0.15
11,2,11,5,0.1,0.15
11,2,11,6,0.1,0.15
11,2,11,7,0.1,0.16
11,2,11,8,0.1,0.16
11,2,11,9,0.11,0.16
11,2,11,10,0.11,0.17
11,3,9,1,0.09,0.13
11,3,9,2,0.1,0.13
11,3,9,3,0.1,0.14
11,3,9,4,0.1,0.14
11,3,9,5,0.1,0.14
11,3,9,6,0.1,0.15
11,3,9,7,0.11,0.15
11,3,9,8,0.11,0.16
11,3,9,9,0.11,0.16
11,3,9,10,0.11,0.16
11,3,10,1,0.09,0.13
11,3,10,2,0.1,0.13
11,3,10,3,0.1,0.14
11,3,10,4,0.1,0.14
11,3,10,5,0.1,0.15
11,3,10,6,0.11,0.15
11,3,10,7,0.1,0.16
11,3,10,8,0.11,0.16
11,3,10,9,0.11,0.16
11,3,10,10,0.12,0.17
11,3,11,1,0.09,0.14
11,3,11,2,0.1,0.14
11,3,11,3,0.1,0.15
11,3,11,4,0.1,0.15
11,3,11,5,0.1,0.16
11,3,11,6,0.1,0.16
11,3,11,7,0.11,0.17
11,3,11,8,0.11,0.17
11,3,11,9,0.11,0.18
11,3,11,10,0.11,0.18
11,4,8,1,0.09,0.12
11,4,8,2,0.1,0.12
11,4,8,3,0.1,0.13
11,4,8,4,0.1,0.13
11,4,8,5,0.1,0.14
11,4,8,6,0.11,0.14
11,4,8,7,0.11,0.15
11,4,8,8,0.11,0.15
11,4,8,9,0.12,0.15
11,4,8,10,0.12,0.15
11,4,9,1,0.09,0.13
11,4,9,2,0.1,0.13
11,4,9,3,0.1,0.14
11,4,9,4,0.1,0.14
11,4,9,5,0.11,0.14
11,4,9,6,0.11,0.15
11,4,9,7,0.11,0.15
11,4,9,8,0.11,0.16
11,4,9,9,0.11,0.15
11,4,9,10,0.11,0.16
11,4,10,1,0.09,0.13
11,4,10,2,0.09,0.13
11,4,10,3,0.1,0.14
11,4,10,4,0.1,0.14
11,4,10,5,0.1,0.15
11,4,10,6,0.11,0.15
11,4,10,7,0.11,0.16
11,4,10,8,0.12,0.16
11,4,10,9,0.11,0.16
11,4,10,10,0.11,0.16
11,4,11,1,0.09,0.13
11,4,11,2,0.1,0.14
11,4,11,3,0.1,0.14
11,4,11,4,0.1,0.15
11,4,11,5,0.11,0.15
11,4,11,6,0.11,0.16
11,4,11,7,0.11,0.17
11,4,11,8,0.11,0.17
11,4,11,9,0.11,0.18
11,4,11,10,0.11,0.17
11,5,7,1,0.09,0.12
11,5,7,2,0.1,0.13
11,5,7,3,0.1,0.12
11,5,7,4,0.11,0.13
11,5,7,5,0.1,0.13
11,5,7,6,0.11,0.13
11,5,7,7,0.12,0.14
11,5,7,8,0.11,0.14
11,5,7,9,0.12,0.14
11,5,7,10,0.12,0.15
11,5,8,1,0.09,0.13
11,5,8,2,0.1,0.13
11,5,8,3,0.1,0.13
11,5,8,4,0.1,0.14
11,5,8,5,0.11,0.14
11,5,8,6,0.11,0.14
11,5,8,7,0.11,0.14
11,5,8,8,0.11,0.16
